id,state,date,mean,ML,Low_90,High_90,Low_50,High_50,sd,pendiente,sma_7,sma_14
1,AGUASCALIENTES,25/03/2020,1.114043405,1.078482371,0.886904942,1.360192038,0.986872577,1.113366353,0.126493776,1.111437039,0,1.109413324
2,AGUASCALIENTES,26/03/2020,1.112540541,1.078869761,0.901015429,1.359257538,0.987989679,1.112195106,0.124205427,1.111809377,0.000372338,1.109744044
3,AGUASCALIENTES,27/03/2020,1.112308699,1.07888883,0.90687272,1.371382793,1.004625835,1.129477626,0.124851791,1.11196702,0.000157643,1.109967416
4,AGUASCALIENTES,28/03/2020,1.111638131,1.076611473,0.878168659,1.343494176,0.98884547,1.116391592,0.127546122,1.112091543,0.000124523,1.110174229
5,AGUASCALIENTES,29/03/2020,1.110996399,1.079282608,0.880557858,1.343862094,0.993000917,1.119660706,0.126659789,1.112120271,2.87E-05,1.110333144
6,AGUASCALIENTES,30/03/2020,1.109414676,1.076997157,0.886213501,1.344730927,1.001227443,1.125287419,0.124059975,1.112057322,-6.29E-05,1.110446221
7,AGUASCALIENTES,31/03/2020,1.109117423,1.077924339,0.895496626,1.336214674,1.001855698,1.123456933,0.121601235,1.111768413,-0.000288909,1.110446317
8,AGUASCALIENTES,01/04/2020,1.108954269,1.076040233,0.900986172,1.351578156,1.006360699,1.12687899,0.120518291,1.111437039,-0.000331374,1.110425181
9,AGUASCALIENTES,02/04/2020,1.108996506,1.075840604,0.881669602,1.324573236,1.004917626,1.125656132,0.120738506,1.11071002,-0.00072702,1.110392392
10,AGUASCALIENTES,03/04/2020,1.107059286,1.075578335,0.924528827,1.367728424,0.999311313,1.119956581,0.120645268,1.110203729,-0.000506291,1.110362619
11,AGUASCALIENTES,04/04/2020,1.107305131,1.076860271,0.893115015,1.32495582,1.003078576,1.122580364,0.119501789,1.109453813,-0.000749916,1.110194474
12,AGUASCALIENTES,05/04/2020,1.107483701,1.078723534,0.889414618,1.310228542,1.003489137,1.123816605,0.120327468,1.108834813,-0.000619,1.110043888
13,AGUASCALIENTES,06/04/2020,1.105879511,1.078249819,0.919286834,1.34323304,0.994190618,1.116161258,0.12197064,1.108332999,-0.000501814,1.109906058
14,AGUASCALIENTES,07/04/2020,1.106048853,1.076674146,0.886052467,1.299449726,1.005563446,1.124352595,0.118789149,1.107827975,-0.000505024,1.109653643
15,AGUASCALIENTES,08/04/2020,1.106449561,1.076066319,0.892976054,1.307594377,0.995281408,1.116384527,0.121103119,1.107389608,-0.000438367,1.109413324
16,AGUASCALIENTES,09/04/2020,1.105770366,1.077135757,0.91263785,1.313557983,1.006137969,1.125688664,0.119550695,1.107031793,-0.000357815,1.108870906
17,AGUASCALIENTES,10/04/2020,1.107293192,1.079446559,0.902740316,1.319732871,1.012020145,1.133480181,0.121460036,1.106570915,-0.000460877,1.108387322
18,AGUASCALIENTES,11/04/2020,1.107570732,1.082648048,0.917835085,1.335104997,1.01391502,1.132901834,0.118986814,1.106604331,3.34E-05,1.108029072
19,AGUASCALIENTES,12/04/2020,1.10898445,1.081193465,0.909834765,1.324864473,1.003508073,1.12336684,0.119858768,1.106642274,3.79E-05,1.107738543
20,AGUASCALIENTES,13/04/2020,1.108569058,1.081572317,0.900435726,1.31758986,1.00220559,1.120181814,0.117976224,1.106856666,0.000214393,1.107594833
21,AGUASCALIENTES,14/04/2020,1.106469551,1.07861403,0.907690009,1.317171486,1.004513828,1.123879325,0.119365496,1.107240887,0.000384221,1.107534431
22,AGUASCALIENTES,15/04/2020,1.105169144,1.077820837,0.930126038,1.322910336,0.996741783,1.116186852,0.119445069,1.107300987,6.01E-05,1.107345298
23,AGUASCALIENTES,16/04/2020,1.105115988,1.077455487,0.925719695,1.316255696,1.007013162,1.126635991,0.11962283,1.10711807,-0.000182917,1.107074932
24,AGUASCALIENTES,17/04/2020,1.104542986,1.074799992,0.935032187,1.319500914,0.982778793,1.102766359,0.119987566,1.107024588,-9.35E-05,1.106797752
25,AGUASCALIENTES,18/04/2020,1.104988841,1.074064668,0.92116969,1.298819579,0.997928669,1.115766754,0.117838085,1.106631701,-0.000392887,1.106618016
26,AGUASCALIENTES,19/04/2020,1.103748958,1.07340511,0.93511512,1.311753467,1.00476052,1.123691266,0.118930746,1.10626286,-0.000368842,1.106452567
27,AGUASCALIENTES,20/04/2020,1.103100633,1.072943779,0.929418999,1.301549545,1.001821787,1.116581709,0.114759922,1.105514932,-0.000747927,1.106185799
28,AGUASCALIENTES,21/04/2020,1.101916274,1.073559785,0.927513171,1.299545525,1.002327135,1.115723251,0.113396116,1.104733729,-0.000781204,1.105987308
29,AGUASCALIENTES,22/04/2020,1.099935881,1.073968431,0.942633115,1.315327725,0.996971381,1.108525519,0.111554138,1.104083261,-0.000650468,1.105692124
30,AGUASCALIENTES,23/04/2020,1.098760797,1.070982955,0.932654374,1.300808424,1.002270816,1.111152328,0.108881512,1.103335652,-0.000747609,1.105226861
31,AGUASCALIENTES,24/04/2020,1.098469366,1.071636413,0.926902723,1.281935189,0.996087055,1.101732931,0.105645876,1.102427767,-0.000907884,1.104726178
32,AGUASCALIENTES,25/04/2020,1.098396443,1.073316847,0.924155075,1.281914402,0.999759094,1.107489474,0.10773038,1.101560107,-0.00086766,1.104095904
33,AGUASCALIENTES,26/04/2020,1.098770844,1.073721478,0.91462832,1.275444883,1.010127373,1.121337901,0.111210528,1.100618336,-0.000941771,1.103440598
34,AGUASCALIENTES,27/04/2020,1.097581795,1.072296177,0.919211301,1.271985739,1.013707359,1.127200206,0.113492848,1.099907177,-0.000711159,1.102711055
35,AGUASCALIENTES,28/04/2020,1.097404197,1.073676566,0.949259321,1.301095644,1.009650675,1.123100166,0.11344949,1.099118772,-0.000788405,1.10192625
36,AGUASCALIENTES,29/04/2020,1.097559393,1.071761401,0.941888907,1.292801382,1.000632981,1.112476827,0.111843846,1.098474189,-0.000644582,1.101278725
37,AGUASCALIENTES,30/04/2020,1.097761469,1.071404818,0.924107537,1.277905117,1.005308252,1.114045273,0.108737021,1.098134691,-0.000339498,1.100735171
38,AGUASCALIENTES,01/05/2020,1.096912962,1.071259136,0.955936216,1.306276384,0.999744411,1.109187305,0.109442894,1.09799193,-0.000142761,1.100209848
39,AGUASCALIENTES,02/05/2020,1.09632671,1.071205207,0.942478242,1.284772575,1.011210937,1.118249833,0.107038897,1.097769586,-0.000222343,1.099664847
40,AGUASCALIENTES,03/05/2020,1.095565823,1.072894735,0.942456103,1.275447629,1.010714678,1.12037754,0.109662862,1.09747391,-0.000295676,1.099046123
41,AGUASCALIENTES,04/05/2020,1.094170333,1.069885617,0.932141885,1.269193348,1.001149622,1.112557444,0.111407822,1.09701605,-0.00045786,1.098461613
42,AGUASCALIENTES,05/05/2020,1.093711395,1.068945494,0.944788868,1.280340896,1.000228542,1.112060176,0.111831634,1.096528698,-0.000487352,1.097823735
43,AGUASCALIENTES,06/05/2020,1.092954153,1.071186682,0.926658983,1.260724426,1.00042145,1.111802803,0.111381354,1.096001155,-0.000527543,1.097237672
44,AGUASCALIENTES,07/05/2020,1.091695553,1.070057031,0.94482153,1.276146621,1.005308201,1.115798034,0.110489832,1.095343264,-0.000657891,1.096738977
45,AGUASCALIENTES,08/05/2020,1.091101705,1.071433514,0.944847556,1.277726553,0.999542912,1.106236582,0.10669367,1.094476704,-0.000866559,1.096234317
46,AGUASCALIENTES,09/05/2020,1.09105045,1.070439417,0.938839838,1.266298128,1.011931442,1.117614661,0.10568322,1.093646525,-0.00083018,1.095708055
47,AGUASCALIENTES,10/05/2020,1.090382065,1.069880016,0.941261441,1.266327306,0.994848094,1.097266266,0.102418172,1.092892773,-0.000753752,1.095183342
48,AGUASCALIENTES,11/05/2020,1.089826964,1.068314554,0.93400156,1.259129984,0.991491142,1.094427818,0.102936676,1.092152236,-0.000740537,1.094584143
49,AGUASCALIENTES,12/05/2020,1.088597949,1.068110886,0.939390682,1.25573645,0.990372913,1.093429684,0.103056771,1.091531755,-0.000620481,1.094030227
50,AGUASCALIENTES,13/05/2020,1.08746094,1.068563936,0.940401165,1.266874147,0.988001044,1.091905022,0.103903979,1.090801263,-0.000730492,1.093401209
51,AGUASCALIENTES,14/05/2020,1.085533227,1.067893656,0.953870619,1.262654578,0.998184078,1.101771921,0.103587843,1.090016518,-0.000784745,1.092679891
52,AGUASCALIENTES,15/05/2020,1.085275597,1.068221757,0.940820687,1.253767732,0.993304352,1.096889845,0.103585494,1.089136186,-0.000880332,1.091806445
53,AGUASCALIENTES,16/05/2020,1.083175846,1.066153284,0.932380735,1.242788011,0.989943559,1.091980844,0.102037285,1.088303885,-0.000832301,1.090975205
54,AGUASCALIENTES,17/05/2020,1.082041275,1.065751971,0.934821745,1.246278941,0.992614466,1.095139254,0.102524788,1.087178941,-0.001124943,1.090035857
55,AGUASCALIENTES,18/05/2020,1.080765274,1.064143304,0.930447184,1.245334444,0.991503581,1.091140297,0.099636716,1.0859874,-0.001191541,1.089069818
56,AGUASCALIENTES,19/05/2020,1.080505217,1.062740446,0.914379799,1.218514907,0.995934147,1.097303678,0.101369531,1.084692873,-0.001294527,1.088112314
57,AGUASCALIENTES,20/05/2020,1.080028131,1.063297888,0.949694149,1.244519555,0.985862867,1.087805318,0.101942451,1.083536768,-0.001156105,1.087169015
58,AGUASCALIENTES,21/05/2020,1.07870122,1.064103716,0.94906989,1.24217743,0.989615725,1.089130937,0.099515212,1.082474938,-0.00106183,1.086245728
59,AGUASCALIENTES,22/05/2020,1.077870525,1.065869416,0.956907846,1.240685472,0.982023513,1.08439503,0.102371517,1.081498937,-0.000976001,1.085317561
60,AGUASCALIENTES,23/05/2020,1.078340994,1.065833687,0.946369182,1.239200531,0.99966564,1.099655423,0.099989783,1.08044107,-0.001057867,1.084372477
61,AGUASCALIENTES,24/05/2020,1.077404454,1.066491698,0.94958876,1.241093331,0.995937953,1.096082823,0.100144869,1.079750377,-0.000690693,1.083464659
62,AGUASCALIENTES,25/05/2020,1.076445428,1.065379574,0.94589315,1.238925799,0.997914174,1.094458854,0.09654468,1.079087974,-0.000662403,1.082537687
63,AGUASCALIENTES,26/05/2020,1.074585042,1.063241768,0.918790434,1.205002999,0.997471339,1.090531835,0.093060496,1.078470853,-0.000617121,1.081581863
64,AGUASCALIENTES,27/05/2020,1.072249979,1.061274702,0.936912255,1.206219978,0.997700357,1.091523043,0.093822687,1.077625113,-0.000845739,1.080580941
65,AGUASCALIENTES,28/05/2020,1.068797666,1.061099874,0.940398487,1.202697407,0.995807611,1.089525499,0.093717888,1.076513949,-0.001111165,1.079494444
66,AGUASCALIENTES,29/05/2020,1.067272622,1.058216785,0.944854937,1.207584748,0.995636234,1.08934383,0.093707596,1.075099156,-0.001414793,1.078299046
67,AGUASCALIENTES,30/05/2020,1.065678438,1.057154864,0.921774553,1.192461172,0.992956608,1.087711647,0.094755039,1.073585169,-0.001513986,1.077013119
68,AGUASCALIENTES,31/05/2020,1.063881973,1.054566626,0.939772068,1.201186489,0.991229936,1.085930854,0.094700919,1.071776233,-0.001808937,1.075763305
69,AGUASCALIENTES,01/06/2020,1.062437349,1.053801446,0.930676309,1.202720947,1.000626552,1.093642707,0.093016155,1.069844449,-0.001931783,1.074466212
70,AGUASCALIENTES,02/06/2020,1.061135728,1.052785573,0.934103763,1.202704216,0.989247278,1.081087935,0.091840657,1.067843295,-0.002001154,1.073157074
71,AGUASCALIENTES,03/06/2020,1.060541394,1.052961914,0.944694608,1.215490908,0.984873093,1.07895911,0.094086017,1.065921965,-0.001921331,1.071773539
72,AGUASCALIENTES,04/06/2020,1.058787982,1.050500175,0.944559065,1.199178833,1.009578347,1.099981149,0.090402802,1.06424931,-0.001672655,1.070381629
73,AGUASCALIENTES,05/06/2020,1.055739426,1.048140081,0.930809949,1.191094593,1.002993962,1.093164759,0.090170797,1.062819355,-0.001429955,1.068959255
74,AGUASCALIENTES,06/06/2020,1.055651444,1.048282999,0.910177172,1.173852925,0.989917646,1.077647888,0.087730243,1.061171755,-0.001647599,1.067378462
75,AGUASCALIENTES,07/06/2020,1.053560563,1.047564329,0.92542625,1.182134227,0.992591423,1.079399105,0.086807682,1.059739328,-0.001432428,1.06575778
76,AGUASCALIENTES,08/06/2020,1.052249032,1.04823599,0.930973674,1.183936604,1.000273356,1.087271099,0.086997743,1.058264841,-0.001474487,1.064054645
77,AGUASCALIENTES,09/06/2020,1.051216646,1.046442782,0.930288654,1.189918734,0.995373036,1.082601267,0.087228231,1.056809367,-0.001455474,1.062326331
78,AGUASCALIENTES,10/06/2020,1.050262242,1.046565557,0.922065591,1.178323512,0.987865013,1.072508499,0.084643486,1.055392355,-0.001417012,1.06065716
79,AGUASCALIENTES,11/06/2020,1.047855425,1.042741827,0.917334884,1.178341221,0.993088163,1.07800915,0.084920987,1.053923905,-0.00146845,1.059086607
80,AGUASCALIENTES,12/06/2020,1.047234361,1.042600318,0.920842036,1.184299824,0.987347068,1.073948106,0.086601039,1.052362111,-0.001561794,1.057590733
81,AGUASCALIENTES,13/06/2020,1.045395931,1.04027123,0.927974431,1.192054458,0.995983285,1.081520245,0.08553696,1.051147102,-0.001215009,1.056159429
82,AGUASCALIENTES,14/06/2020,1.043953006,1.04000646,0.921531826,1.181522815,0.986899318,1.072004774,0.085105456,1.049682029,-0.001465073,1.054710678
83,AGUASCALIENTES,15/06/2020,1.043026977,1.039201781,0.919315761,1.172017179,0.988803519,1.073695532,0.084892013,1.048309521,-0.001372508,1.053287181
84,AGUASCALIENTES,16/06/2020,1.042389045,1.040147084,0.923494097,1.174365193,0.992754514,1.076785064,0.084030549,1.046992084,-0.001317436,1.051900726
85,AGUASCALIENTES,17/06/2020,1.04111481,1.038093084,0.922774871,1.176594795,0.987552258,1.071957549,0.084405291,1.045730998,-0.001261086,1.050561677
86,AGUASCALIENTES,18/06/2020,1.041389842,1.038793636,0.924710768,1.17862684,0.985467551,1.06846378,0.082996229,1.044424222,-0.001306776,1.049174064
87,AGUASCALIENTES,19/06/2020,1.040030551,1.037494482,0.909603358,1.17268685,0.991516543,1.075193499,0.083676955,1.043500568,-0.000923655,1.047931339
88,AGUASCALIENTES,20/06/2020,1.041231205,1.038456892,0.903234499,1.16905843,0.991488073,1.074910461,0.083422388,1.042471452,-0.001029116,1.046809277
89,AGUASCALIENTES,21/06/2020,1.041723283,1.040302604,0.903800806,1.169870931,0.989190915,1.074711641,0.085520725,1.041876491,-0.000594961,1.04577926
90,AGUASCALIENTES,22/06/2020,1.042076556,1.039868292,0.896296977,1.165762666,0.989900741,1.077853834,0.087953092,1.041557959,-0.000318532,1.04493374
91,AGUASCALIENTES,23/06/2020,1.042014404,1.040528973,0.896162524,1.171538416,0.985021414,1.072489959,0.087468544,1.041422185,-0.000135774,1.044207134
92,AGUASCALIENTES,24/06/2020,1.042680649,1.040505245,0.918815045,1.188534159,0.985716007,1.071714515,0.085998509,1.041368664,-5.35E-05,1.043549831
93,AGUASCALIENTES,25/06/2020,1.044183632,1.04062249,0.92655607,1.187827103,0.991432144,1.078743966,0.087311822,1.041592356,0.000223691,1.043008289
94,AGUASCALIENTES,26/06/2020,1.044514255,1.041193257,0.917745701,1.178335919,0.992462725,1.078578501,0.086115776,1.041991469,0.000399113,1.042746018
95,AGUASCALIENTES,27/06/2020,1.044493961,1.041273919,0.926773018,1.190016216,0.988974373,1.074823829,0.085849456,1.042631998,0.000640529,1.042551725
96,AGUASCALIENTES,28/06/2020,1.044474076,1.038940598,0.916980129,1.173405514,0.999978073,1.087622963,0.087644891,1.043098106,0.000466108,1.042487298
97,AGUASCALIENTES,29/06/2020,1.043618997,1.03793666,0.928956103,1.186899731,0.993251891,1.079706408,0.086454517,1.043491076,0.00039297,1.042524518
98,AGUASCALIENTES,30/06/2020,1.041391809,1.037798478,0.897436659,1.152501068,0.989478819,1.075020863,0.085542044,1.043711425,0.000220349,1.042566805
99,AGUASCALIENTES,01/07/2020,1.040385744,1.03682126,0.895051606,1.156495107,0.982208168,1.071879362,0.089671194,1.043622483,-8.89E-05,1.042495574
100,AGUASCALIENTES,02/07/2020,1.0388196,1.037182716,0.910766868,1.168426529,0.986587648,1.073654408,0.08706676,1.043294639,-0.000327844,1.042443497
101,AGUASCALIENTES,03/07/2020,1.038575756,1.035526238,0.908890961,1.171760282,0.991685595,1.076589457,0.084903862,1.042528349,-0.00076629,1.042259909
102,AGUASCALIENTES,04/07/2020,1.037070754,1.033301047,0.906119083,1.162920611,0.987855857,1.076846543,0.088990686,1.041679992,-0.000848357,1.042155995
103,AGUASCALIENTES,05/07/2020,1.034773872,1.032622919,0.899365731,1.16001629,0.977640923,1.067955052,0.090314129,1.040619534,-0.001060458,1.04185882
104,AGUASCALIENTES,06/07/2020,1.032847858,1.030395844,0.924094079,1.182138869,0.989247268,1.073750123,0.084502855,1.03923379,-0.001385743,1.041362433
105,AGUASCALIENTES,07/07/2020,1.031121764,1.030429585,0.914940371,1.165585385,0.983617644,1.071275218,0.087657574,1.037695056,-0.001538734,1.040703241
106,AGUASCALIENTES,08/07/2020,1.030727789,1.028833468,0.903392735,1.158573745,0.985307392,1.073198254,0.087890862,1.036227907,-0.001467149,1.039925195
107,AGUASCALIENTES,09/07/2020,1.028282965,1.027170728,0.903468999,1.16066139,0.987415768,1.072655117,0.085239349,1.034848199,-0.001379708,1.039071419
108,AGUASCALIENTES,10/07/2020,1.026091278,1.026141189,0.901161777,1.157535892,0.986337469,1.075012653,0.088675184,1.033342966,-0.001505234,1.037935657
109,AGUASCALIENTES,11/07/2020,1.024633526,1.02648628,0.905581087,1.164710466,0.980955503,1.070874156,0.089918654,1.031559469,-0.001783497,1.03661973
110,AGUASCALIENTES,12/07/2020,1.023611504,1.023619654,0.905607976,1.161868354,0.985677185,1.074001942,0.088324757,1.029782722,-0.001776747,1.035201128
111,AGUASCALIENTES,13/07/2020,1.022410048,1.023482505,0.900410389,1.156990729,0.984352532,1.070862237,0.086509705,1.028188098,-0.001594624,1.033710944
112,AGUASCALIENTES,14/07/2020,1.021056954,1.02421784,0.898914086,1.160300357,0.986273561,1.072531794,0.086258233,1.026696982,-0.001491116,1.032196019
113,AGUASCALIENTES,15/07/2020,1.020055098,1.023682545,0.899436527,1.156979064,0.980386248,1.06552303,0.085136782,1.025259152,-0.00143783,1.03074353
114,AGUASCALIENTES,16/07/2020,1.020164348,1.023716323,0.894823936,1.162396319,0.983293604,1.070496998,0.087203394,1.023734482,-0.00152467,1.029291341
115,AGUASCALIENTES,17/07/2020,1.020750063,1.023459731,0.871951602,1.139174055,0.980243402,1.069099745,0.088856343,1.022574679,-0.001159802,1.027958822
116,AGUASCALIENTES,18/07/2020,1.021329682,1.022652462,0.879029075,1.144871058,0.981689781,1.074169184,0.092479403,1.021811649,-0.000763031,1.026685559
117,AGUASCALIENTES,19/07/2020,1.021939046,1.021638525,0.884981735,1.15350278,0.981298869,1.071690991,0.090392121,1.021339671,-0.000471978,1.025561196
118,AGUASCALIENTES,20/07/2020,1.022478242,1.022239981,0.910718452,1.182882324,0.978734937,1.069042169,0.090307232,1.021100748,-0.000238923,1.024644423
119,AGUASCALIENTES,21/07/2020,1.022314183,1.022062883,0.902325317,1.171212216,0.980967655,1.07064937,0.089681715,1.02111049,9.74E-06,1.023903736
120,AGUASCALIENTES,22/07/2020,1.023073096,1.022803858,0.91023345,1.172187558,0.985132162,1.073203693,0.088071532,1.021290094,0.000179604,1.023274623
121,AGUASCALIENTES,23/07/2020,1.021637391,1.022394152,0.890997965,1.153658671,0.985400514,1.075784373,0.090383859,1.021721237,0.000431143,1.022727859
122,AGUASCALIENTES,24/07/2020,1.02205693,1.022197203,0.901617376,1.164771367,0.979910256,1.071643788,0.091733532,1.021931672,0.000210435,1.022253176
123,AGUASCALIENTES,25/07/2020,1.022695785,1.025031341,0.88847447,1.158624917,0.980063409,1.071067614,0.091004205,1.022118367,0.000186695,1.021965008
124,AGUASCALIENTES,26/07/2020,1.024059145,1.024673385,0.893751086,1.162315495,0.980662881,1.070368099,0.089705219,1.022313525,0.000195158,1.021826598
125,AGUASCALIENTES,27/07/2020,1.024736282,1.024877659,0.897881356,1.158013801,0.973346335,1.066321577,0.092975242,1.022616396,0.000302871,1.021858572
126,AGUASCALIENTES,28/07/2020,1.024593501,1.02549772,0.882856259,1.144632057,0.979740546,1.07044589,0.090705344,1.022938973,0.000322577,1.022024732
127,AGUASCALIENTES,29/07/2020,1.024510434,1.025581733,0.888434314,1.162555093,0.983315304,1.073889391,0.090574086,1.02326459,0.000325617,1.022277342
128,AGUASCALIENTES,30/07/2020,1.023944268,1.024958416,0.901180506,1.179176356,0.983411273,1.076023915,0.092612642,1.023469924,0.000205334,1.022595581
129,AGUASCALIENTES,31/07/2020,1.024058948,1.023559715,0.884136025,1.163756723,0.972558591,1.067741971,0.09518338,1.023799478,0.000329554,1.022865575
130,AGUASCALIENTES,01/08/2020,1.025038675,1.023188683,0.890292741,1.161357528,0.981124855,1.075663801,0.094538945,1.02408548,0.000286003,1.023101924
131,AGUASCALIENTES,02/08/2020,1.027062771,1.027938838,0.905529978,1.186822382,0.977782786,1.070856194,0.093073407,1.024420179,0.000334699,1.023366852
132,AGUASCALIENTES,03/08/2020,1.027819523,1.027224666,0.90069681,1.188291389,0.976218505,1.072545524,0.096327019,1.024849268,0.000429089,1.023732832
133,AGUASCALIENTES,04/08/2020,1.028538353,1.026932778,0.907687243,1.184573098,0.977302562,1.07522855,0.097925988,1.025289731,0.000440463,1.024114352
134,AGUASCALIENTES,05/08/2020,1.029681329,1.027795005,0.891995736,1.174611096,0.96576632,1.063597763,0.097831443,1.025853282,0.00056355,1.024558936
135,AGUASCALIENTES,06/08/2020,1.030109759,1.0291472,0.886167237,1.183746559,0.972781831,1.071574839,0.098793008,1.026591981,0.000738699,1.025030953
136,AGUASCALIENTES,07/08/2020,1.031146753,1.027175748,0.885539393,1.183607495,0.974301951,1.073443949,0.099141998,1.027472765,0.000880784,1.025636122
137,AGUASCALIENTES,08/08/2020,1.031881757,1.030420719,0.879581836,1.174843528,0.966260517,1.069717714,0.103457197,1.028485309,0.001012544,1.026285395
138,AGUASCALIENTES,09/08/2020,1.032252415,1.030536988,0.896280737,1.18116532,0.970196161,1.072768411,0.102572249,1.029462892,0.000977583,1.026941536
139,AGUASCALIENTES,10/08/2020,1.03315075,1.028036869,0.882498154,1.172013707,0.967678516,1.069009449,0.101330933,1.03020427,0.000741378,1.027526769
140,AGUASCALIENTES,11/08/2020,1.034021605,1.027447298,0.874270124,1.170837395,0.958059042,1.060750611,0.102691569,1.030965874,0.000761604,1.028127803
141,AGUASCALIENTES,12/08/2020,1.033876311,1.027856279,0.869833723,1.174158015,0.961386553,1.061814367,0.100427814,1.031749196,0.000783322,1.028801239
142,AGUASCALIENTES,13/08/2020,1.03366741,1.027583673,0.89417592,1.192902351,0.959065373,1.062374715,0.103309342,1.032348479,0.000599283,1.02947023
143,AGUASCALIENTES,14/08/2020,1.033625087,1.0296159,0.887814483,1.19876056,0.958406418,1.060220778,0.10181436,1.032856715,0.000508236,1.03016474
144,AGUASCALIENTES,15/08/2020,1.033184112,1.030170443,0.873977834,1.191096504,0.95414442,1.060408021,0.106263602,1.033210762,0.000354048,1.030848036
145,AGUASCALIENTES,16/08/2020,1.031806964,1.028549562,0.864383405,1.187556776,0.955376967,1.064339015,0.108962048,1.033396813,0.000186051,1.031429853
146,AGUASCALIENTES,17/08/2020,1.031086671,1.028418532,0.885338186,1.209522175,0.96041382,1.072260235,0.111846415,1.033333177,-6.36E-05,1.031768724
147,AGUASCALIENTES,18/08/2020,1.03117455,1.02955629,0.867039144,1.197768391,0.961575535,1.072230491,0.110654956,1.033038309,-0.000294868,1.032002091
148,AGUASCALIENTES,19/08/2020,1.031295652,1.029602695,0.86868405,1.204030543,0.968582116,1.084385221,0.115803105,1.032631587,-0.000406722,1.032190391
149,AGUASCALIENTES,20/08/2020,1.032912062,1.030273242,0.867136804,1.206622648,0.964067618,1.077885346,0.113817728,1.032262921,-0.000368666,1.0323057
150,AGUASCALIENTES,21/08/2020,1.034664543,1.029030107,0.88438238,1.229798428,0.971451792,1.086647845,0.115196053,1.032155014,-0.000107907,1.032505864
151,AGUASCALIENTES,22/08/2020,1.034673515,1.028801634,0.862310382,1.227739705,0.961344344,1.078689865,0.117345521,1.032303508,0.000148494,1.032757135
152,AGUASCALIENTES,23/08/2020,1.034989701,1.031033125,0.866779633,1.245181421,0.965695394,1.081908013,0.116212619,1.03251628,0.000212772,1.032956546
153,AGUASCALIENTES,24/08/2020,1.034901659,1.030955201,0.867084276,1.256978312,0.954507463,1.07161874,0.117111277,1.032970956,0.000454677,1.033152067
154,AGUASCALIENTES,25/08/2020,1.0356492,1.030676392,0.827817473,1.216807458,0.958075552,1.072402913,0.114327361,1.033515955,0.000544998,1.033277132
155,AGUASCALIENTES,26/08/2020,1.03483538,1.030433456,0.873568001,1.271679236,0.967631687,1.085318444,0.117686756,1.03415519,0.000639236,1.033393388
156,BAJA CALIFORNIA,25/03/2020,1.124548777,1.09797269,0.978879734,1.328064228,0.997553966,1.113759132,0.116205165,1.121050886,0,1.116644957
157,BAJA CALIFORNIA,26/03/2020,1.124459662,1.09826902,0.978534796,1.322309172,0.995548868,1.111042232,0.115493364,1.121550585,0.000499699,1.117209516
158,BAJA CALIFORNIA,27/03/2020,1.122560707,1.096589623,0.977887597,1.319292059,0.998745713,1.111731148,0.112985435,1.122037553,0.000486968,1.117767709
159,BAJA CALIFORNIA,28/03/2020,1.120747541,1.094542085,0.96151726,1.298023324,1.009861065,1.122394256,0.112533191,1.122253242,0.000215689,1.118190263
160,BAJA CALIFORNIA,29/03/2020,1.11937625,1.092889032,0.967510892,1.299789964,1.003390416,1.109154491,0.105764075,1.122209907,-4.33E-05,1.118483304
161,BAJA CALIFORNIA,30/03/2020,1.118408522,1.093937017,0.975990932,1.303211643,0.998538055,1.103455787,0.104917732,1.121970673,-0.000239234,1.118678397
162,BAJA CALIFORNIA,31/03/2020,1.117254744,1.09147901,0.953567853,1.283367569,1.001352497,1.106555401,0.105202904,1.121593192,-0.000377481,1.118804366
163,BAJA CALIFORNIA,01/04/2020,1.116328293,1.092848269,0.969988495,1.297564496,1.000239709,1.107165038,0.106925328,1.121050886,-0.000542306,1.118847922
164,BAJA CALIFORNIA,02/04/2020,1.115446272,1.090763309,0.957336596,1.276533312,1.001069148,1.108695312,0.107626164,1.119876531,-0.001174355,1.118825303
165,BAJA CALIFORNIA,03/04/2020,1.113923585,1.089931871,0.976681718,1.2802931,1.004597153,1.110313468,0.105716315,1.118588904,-0.001287627,1.118739683
166,BAJA CALIFORNIA,04/04/2020,1.111396898,1.089452888,0.959066248,1.259976936,1.002140994,1.108751482,0.106610488,1.11735503,-0.001233875,1.118545299
167,BAJA CALIFORNIA,05/04/2020,1.110673821,1.089050455,0.984337865,1.285013492,0.999197547,1.105091811,0.105894264,1.116019224,-0.001335806,1.118170438
168,BAJA CALIFORNIA,06/04/2020,1.109493187,1.089558793,0.978830021,1.271436902,0.99763538,1.10460563,0.10697025,1.114776019,-0.001243204,1.117743928
169,BAJA CALIFORNIA,07/04/2020,1.108411144,1.087120147,0.975151452,1.269041949,0.990729985,1.097226793,0.106496808,1.1135024,-0.001273619,1.117233087
170,BAJA CALIFORNIA,08/04/2020,1.106271105,1.087594299,0.984120646,1.272566364,1.002722445,1.10653372,0.103811275,1.112239029,-0.001263371,1.116644957
171,BAJA CALIFORNIA,09/04/2020,1.103598799,1.085514064,0.967030983,1.249526637,1.012263924,1.113143328,0.100879404,1.110802288,-0.001436741,1.115339409
172,BAJA CALIFORNIA,10/04/2020,1.100774646,1.082477818,0.967689093,1.24003202,1.007495275,1.10717811,0.099682836,1.109109791,-0.001692496,1.113849348
